YEAR,MONTH,AIRPORT,FLIGHTS,STRIKES,WND_ANG_MEAN,WND_SPD_MEAN,CIG_MEAN,VIS_MEAN,TMP_MEAN,DEW_MEAN,SLP_MEAN
2020,2,DFW,51636,7,214.29,5.96,9885.71,12529.57,8.89,5.46,1015.68
2020,2,DTW,28061,2,245.0,4.1,22000.0,15288.5,3.9,0.0,1008.95
2020,2,FLL,23504,6,225.0,4.55,12168.33,16093.0,21.08,18.03,1018.08
2020,2,IAH,35477,7,183.33,3.59,7570.29,13104.29,14.91,11.01,1020.4
2020,2,JFK,31544,7,172.86,5.53,9380.5,13790.0,5.79,0.47,1020.76
2020,2,LAX,45880,10,82.5,1.95,15957.0,14494.5,14.26,3.39,1018.67
2020,2,MCI,8059,3,350.0,3.77,16698.67,13916.33,-1.13,-6.1,1025.43
2020,2,MCO,28368,19,200.0,3.73,17654.5,15219.58,14.78,10.91,1021.41
2020,2,MEM,4158,7,225.0,2.57,10055.57,14138.86,6.3,2.87,1015.28
2020,2,ORD,65149,4,220.0,3.62,10605.5,14886.0,-2.25,-7.35,1018.98
2020,2,RSW,8756,4,80.0,1.68,12295.5,16093.0,20.25,16.4,1018.75
2020,2,SDF,4061,1,80.0,2.1,,16000.0,6.1,-1.7,1020.0
2020,2,SEA,31512,2,160.0,2.6,11106.5,16093.0,6.95,4.7,1029.7
2020,2,SLC,19714,8,211.67,2.7,15662.33,15655.88,2.44,-5.48,1019.84
2020,2,TPA,14398,8,230.0,5.68,10643.29,16069.75,18.69,14.25,1017.46
2020,3,ATL,59339,20,168.95,3.04,6999.5,11381.2,15.8,10.67,1021.14
2020,3,AUS,10018,5,208.0,5.66,7923.25,14108.8,23.0,16.34,1015.64
2020,3,CLT,39044,5,182.5,2.08,4176.0,16093.0,16.34,6.22,1016.9
2020,3,CVG,7757,2,225.0,6.7,22000.0,16093.0,3.9,-1.9,1012.8
2020,3,DAL,10847,13,129.09,3.83,9423.23,13617.23,18.49,12.48,1016.72
2020,3,DEN,42828,13,257.5,3.59,10042.46,13427.92,1.57,-4.28,1010.71
2020,3,DFW,48308,19,175.88,4.68,4896.89,12768.58,15.95,13.12,1017.12
2020,3,DTW,27651,7,152.86,6.01,6539.14,15403.43,9.46,-1.43,1024.9
2020,3,FLL,21236,1,100.0,2.1,22000.0,16093.0,21.7,16.7,1018.0
2020,3,IAH,31627,4,103.33,3.77,1757.67,15020.33,17.4,12.4,1020.85
2020,3,JFK,26583,8,217.5,5.41,9511.12,12120.0,7.31,2.58,1022.52
2020,3,LAX,41781,14,245.0,2.71,9635.86,15748.14,15.71,6.09,1015.83
2020,3,MCI,7872,3,150.0,3.93,14900.33,16093.0,9.43,-2.23,1024.63
2020,3,MCO,26309,11,141.43,2.82,18786.0,15488.36,20.6,15.8,1020.32
2020,3,MEM,4000,9,136.67,3.39,7659.0,14841.33,11.97,7.71,1019.61
2020,3,ORD,61724,9,174.44,5.37,5103.11,15199.0,8.1,2.63,1016.7
2020,3,RSW,9185,8,106.67,3.6,19497.62,16093.0,21.54,15.84,1021.4
2020,3,SDF,3951,4,287.5,3.1,8166.67,13046.5,6.8,3.75,1014.95
2020,3,SEA,29150,10,207.0,3.76,13449.75,15074.4,6.49,2.5,1017.03
2020,3,SLC,18722,10,207.0,4.05,5577.11,16083.7,6.5,-0.06,1012.38
2020,3,TPA,14541,5,194.0,2.98,15150.8,16093.0,22.88,15.44,1022.04
2020,4,ATL,18421,6,293.33,6.0,9360.17,15556.67,12.77,7.48,1014.72
2020,4,AUS,3277,8,140.0,4.18,11979.12,14282.62,18.7,12.61,1014.56
2020,4,CLT,17211,12,173.0,3.31,13679.18,15138.75,13.55,5.64,1015.88
2020,4,CVG,1995,8,257.5,5.0,9610.12,14282.62,6.74,0.55,1016.11
2020,4,DAL,4628,13,161.54,4.34,6683.0,15597.85,18.64,11.8,1012.6
2020,4,DEN,16497,6,236.67,4.98,16124.67,16093.0,6.2,-2.33,1014.63
2020,4,DFW,20906,20,161.76,4.48,10141.4,15489.5,18.16,13.11,1011.48
2020,4,DTW,10158,5,188.0,3.72,2804.2,16093.0,5.98,1.68,1008.78
2020,4,FLL,4707,2,85.0,4.4,11914.5,16093.0,26.4,18.65,1016.75
2020,4,IAH,8114,2,165.0,3.85,22000.0,16046.5,22.75,20.0,1008.4
2020,4,JFK,3706,4,265.0,9.02,17033.5,15288.5,8.62,3.62,1012.75
2020,4,LAX,11303,6,227.5,3.02,18485.67,15556.67,19.25,12.3,1017.14
2020,4,MCI,2837,2,240.0,4.1,12067.0,16093.0,13.9,5.0,1012.3
2020,4,MCO,7265,0,,,,,,,
2020,4,MEM,1302,24,197.39,3.76,12492.35,15619.79,15.28,9.28,1015.2
2020,4,ORD,20520,10,102.5,3.3,4632.4,14765.3,7.16,-0.01,1019.05
2020,4,RSW,2427,2,275.0,3.3,22000.0,16093.0,26.35,22.5,1013.35
2020,4,SDF,1389,3,300.0,2.57,9538.0,16093.0,9.47,6.67,1016.15
2020,4,SEA,10273,6,173.33,3.78,6180.0,13931.83,9.23,5.68,1022.1
2020,4,SLC,8152,0,,,,,,,
2020,4,TPA,4303,0,,,,,,,
2020,5,ATL,16757,8,216.25,4.25,16302.75,16093.0,18.26,9.02,1016.9
2020,5,AUS,2741,5,163.33,2.46,16881.0,15752.6,20.78,17.0,1013.85
2020,5,CLT,18369,10,163.33,2.16,9775.11,15600.9,18.44,11.95,1020.89
2020,5,CVG,1761,12,129.09,4.58,6809.27,14281.42,12.79,9.45,1016.01
2020,5,DAL,4723,7,167.14,3.81,16998.86,16093.0,23.17,16.17,1012.71
2020,5,DEN,17418,33,176.56,4.31,16657.38,15797.58,12.29,5.48,1013.03
2020,5,DFW,24155,15,119.17,4.43,11277.0,14482.13,20.81,14.07,1015.52
2020,5,DTW,7777,9,157.78,3.49,3352.89,14483.88,12.64,6.29,1018.46
2020,5,FLL,3512,1,,1.5,22000.0,16093.0,20.0,17.8,1015.5
2020,5,IAH,8215,4,196.67,2.98,6247.0,16093.0,22.55,18.77,1011.7
2020,5,JFK,2620,8,171.25,5.34,5462.88,14131.62,12.49,4.86,1014.68
2020,5,LAX,9639,4,195.0,4.9,16995.25,14483.75,18.05,11.68,1015.85
2020,5,MCI,2737,10,127.0,4.32,3094.56,14957.2,17.45,13.16,1014.34
2020,5,MCO,6102,1,70.0,2.6,22000.0,16093.0,20.6,17.2,1017.9
2020,5,MEM,1202,54,167.38,3.36,11917.86,16082.67,19.83,13.64,1014.99
2020,5,ORD,17953,9,184.44,4.52,3285.11,15556.56,14.92,9.57,1015.78
2020,5,RSW,1818,2,185.0,2.8,22000.0,16093.0,25.0,18.05,1017.05
2020,5,SDF,1310,16,131.67,2.38,2363.38,15059.06,15.55,12.36,1016.79
2020,5,SEA,10676,6,256.67,1.55,15120.4,16062.0,13.97,6.67,1015.18
2020,5,SLC,6940,6,200.0,4.45,15211.6,16077.5,18.5,1.3,1010.35
2020,5,TPA,3369,3,360.0,1.53,22000.0,16093.0,23.9,18.9,1016.17
2020,6,ATL,22243,12,220.91,3.36,5787.5,13008.58,24.17,20.56,1015.24
2020,6,AUS,3728,6,123.33,2.93,13523.0,16077.5,23.62,18.15,1015.28
2020,6,CLT,19878,7,250.0,2.44,19124.0,16066.43,25.47,18.1,1015.0
2020,6,CVG,2536,15,161.54,2.77,12934.33,14591.13,17.65,13.64,1018.03
2020,6,DAL,6882,24,156.67,4.28,15574.71,16093.0,27.52,16.78,1013.17
2020,6,DEN,22356,90,193.57,4.6,18330.49,16084.55,17.56,6.16,1010.03
2020,6,DFW,26951,25,150.43,4.6,11944.08,15316.84,27.14,20.98,1013.58
2020,6,DTW,9909,10,201.43,1.8,10425.2,16093.0,17.89,13.22,1015.18
2020,6,FLL,5975,3,220.0,2.23,15002.0,16093.0,25.57,24.1,1015.65
2020,6,IAH,8878,7,212.5,2.06,17107.71,16079.71,26.76,21.07,1013.33
2020,6,JFK,5101,9,190.0,5.43,7094.33,14339.22,23.99,16.26,1016.88
2020,6,LAX,12641,5,287.5,4.2,13364.6,16093.0,19.8,10.0,1012.72
2020,6,MCI,3590,5,226.0,3.62,14724.0,15127.6,22.0,20.34,1008.15
2020,6,MCO,9794,7,118.0,2.21,9081.5,15039.86,26.36,22.61,1016.26
2020,6,MEM,1565,18,166.67,2.57,17048.83,16087.83,25.12,17.64,1016.02
2020,6,ORD,19100,20,180.59,2.7,15145.85,16093.0,20.34,12.72,1018.07
2020,6,RSW,2647,2,80.0,1.8,11625.0,16093.0,24.4,23.35,1016.15
2020,6,SDF,1478,7,210.0,2.36,15063.0,16053.14,25.33,18.57,1013.42
2020,6,SEA,15867,5,42.0,3.94,5259.6,14483.8,17.12,11.7,1015.4
2020,6,SLC,9193,22,193.18,4.02,13141.86,15471.23,20.16,4.06,1012.79
2020,6,TPA,5197,7,142.5,2.27,14160.71,16079.71,28.94,20.73,1017.88
2020,7,ATL,37808,19,197.14,1.68,15266.32,15119.0,24.14,20.81,1017.09
2020,7,AUS,6152,8,187.14,3.16,19074.86,14673.25,26.88,21.88,1012.3
2020,7,CLT,27466,6,180.0,1.37,14712.33,16093.0,25.27,21.3,1014.2
2020,7,CVG,4137,42,189.66,2.04,15756.95,15180.21,24.01,19.67,1015.42
2020,7,DAL,8306,8,133.75,4.11,22000.0,16093.0,29.44,21.6,1012.31
2020,7,DEN,31861,106,178.8,4.66,18203.54,15954.47,21.98,8.3,1010.94
2020,7,DFW,40686,40,149.0,4.9,16089.32,16012.55,28.94,22.94,1012.7
2020,7,DTW,16662,34,173.55,2.59,10441.65,15761.71,20.91,16.81,1015.66
2020,7,FLL,11044,5,157.5,4.22,15760.4,16093.0,28.46,24.32,1017.42
2020,7,IAH,14815,8,165.0,1.94,14599.62,15489.5,28.06,24.08,1015.1
2020,7,JFK,10038,14,169.17,3.16,9217.0,14806.64,24.78,19.29,1015.51
2020,7,LAX,20531,13,262.86,1.33,13653.38,14483.92,18.07,15.08,1012.25
2020,7,MCI,5009,21,108.0,3.79,9948.06,14276.67,24.4,19.98,1013.29
2020,7,MCO,15302,7,137.14,3.84,16647.83,16079.71,28.34,23.57,1017.15
2020,7,MEM,2380,13,204.55,3.42,14423.33,16071.54,27.74,22.56,1014.77
2020,7,ORD,34880,42,241.62,2.9,12462.19,16077.5,23.49,18.54,1015.21
2020,7,RSW,3668,7,166.67,2.13,16358.71,15633.29,26.13,24.31,1015.03
2020,7,SDF,2356,19,166.43,1.73,13165.56,14969.89,24.86,21.22,1015.79
2020,7,SEA,20968,9,205.56,3.09,13978.62,14463.0,16.27,11.56,1019.91
2020,7,SLC,14867,18,224.62,3.15,22000.0,16087.53,26.47,6.46,1010.56
2020,7,TPA,8241,3,176.67,3.6,12921.33,16093.0,29.23,21.5,1015.03
2020,8,ATL,45245,9,185.71,2.37,9133.75,12690.44,23.44,21.19,1015.06
2020,8,AUS,6198,13,182.0,2.76,11798.36,15088.38,28.55,21.37,1013.4
2020,8,CLT,32293,11,226.25,1.64,11501.82,15645.64,24.09,20.65,1018.06
2020,8,CVG,4359,31,225.77,2.14,13720.26,14321.35,19.47,16.6,1015.15
2020,8,DAL,8962,10,198.89,2.99,22000.0,16093.0,28.28,18.72,1012.87
2020,8,DEN,37650,40,201.67,4.67,17412.67,15724.32,22.76,7.88,1011.13
2020,8,DFW,41757,43,155.28,3.92,17055.52,16004.74,28.16,20.48,1012.07
2020,8,DTW,19116,28,233.18,3.03,11764.67,14592.11,21.89,16.31,1013.81
2020,8,FLL,9254,9,165.0,4.22,16492.11,16093.0,29.38,25.69,1013.73
2020,8,IAH,16637,8,201.25,4.44,15769.25,16081.38,29.09,23.46,1013.0
2020,8,JFK,11014,11,138.75,3.09,11499.0,16059.18,24.32,19.9,1015.74
2020,8,LAX,22256,12,266.67,2.36,13534.42,13679.08,18.9,16.15,1011.56
2020,8,MCI,5325,28,166.92,2.82,17906.96,15285.11,20.71,16.88,1015.16
2020,8,MCO,13308,17,140.0,1.94,19131.15,16027.35,27.16,24.37,1015.79
2020,8,MEM,2908,18,143.12,3.19,11891.94,14766.39,26.09,21.13,1014.59
2020,8,ORD,38931,35,226.13,3.63,15650.62,16039.06,22.27,15.58,1016.33
2020,8,RSW,3262,13,150.0,1.66,20361.62,16093.0,26.25,24.43,1014.24
2020,8,SDF,2670,19,167.14,1.96,12198.47,14331.58,21.55,18.71,1015.08
2020,8,SEA,25237,13,167.0,2.56,16063.67,15954.92,17.98,11.4,1017.85
2020,8,SLC,16963,24,157.27,3.08,20997.89,15585.46,25.78,5.05,1009.55
2020,8,TPA,7509,2,200.0,2.6,11914.5,16093.0,30.25,21.95,1016.1
2020,9,ATL,41905,26,205.22,4.02,11529.4,15284.77,22.32,17.38,1015.45
2020,9,AUS,4911,13,182.5,2.65,14019.58,14101.69,24.53,21.54,1014.15
2020,9,CLT,29309,19,101.88,3.54,13081.41,15734.63,22.37,16.87,1018.56
2020,9,CVG,3813,21,141.88,2.36,18089.2,15214.38,16.34,12.68,1018.02
2020,9,DAL,7492,9,178.33,2.0,9449.89,15556.56,26.27,17.29,1015.81
2020,9,DEN,33080,58,209.64,3.97,18504.57,14956.0,16.1,1.78,1014.64
2020,9,DFW,38246,42,187.69,3.79,11900.0,15439.4,22.86,18.52,1014.87
2020,9,DTW,17615,25,201.18,2.99,14977.22,12191.44,15.82,10.06,1021.43
2020,9,FLL,7794,16,167.5,3.17,7429.36,15087.21,27.56,25.16,1013.01
2020,9,IAH,16436,8,147.5,1.3,14404.57,14036.75,23.75,20.54,1015.29
2020,9,JFK,10021,13,114.62,5.18,14154.7,16071.54,16.38,7.01,1025.05
2020,9,LAX,20333,18,192.31,1.93,11620.53,10271.18,20.08,15.69,1012.87
2020,9,MCI,4256,17,187.33,3.15,12626.06,14673.12,19.15,15.23,1016.05
2020,9,MCO,10845,9,157.78,4.1,16432.86,12911.67,25.2,23.38,1015.16
2020,9,MEM,2435,28,167.86,3.5,15378.12,15818.61,22.95,17.6,1014.77
2020,9,ORD,36128,27,218.8,3.21,13452.6,15963.48,18.03,11.37,1015.08
2020,9,RSW,2513,17,106.36,2.52,18363.29,15998.35,27.25,23.96,1014.48
2020,9,SDF,2439,31,196.47,1.43,18789.73,15733.68,17.65,13.49,1019.26
2020,9,SEA,22908,13,201.67,1.89,10228.11,11759.36,16.46,12.48,1018.07
2020,9,SLC,15592,21,162.0,3.94,20150.55,16075.29,17.77,1.04,1017.8
2020,9,TPA,5716,5,123.33,1.22,17819.4,16074.4,28.52,23.02,1017.08
2020,10,ATL,44742,19,210.56,3.51,17804.94,15278.32,19.91,14.07,1016.72
2020,10,AUS,5237,11,265.71,3.94,17270.22,14905.73,17.22,9.8,1015.93
2020,10,CLT,30976,14,249.17,2.09,6666.71,11460.43,18.69,15.84,1017.88
2020,10,CVG,4270,10,174.44,3.49,10902.22,15440.0,15.24,10.01,1015.33
2020,10,DAL,7489,11,230.0,1.74,8961.45,15654.09,18.79,13.56,1014.33
2020,10,DEN,37118,28,195.2,4.69,17552.81,15450.82,11.1,-4.97,1013.65
2020,10,DFW,42079,54,171.57,4.05,16476.77,15462.02,17.34,10.97,1016.84
2020,10,DTW,18932,17,223.75,3.61,7424.93,13595.18,10.49,5.39,1013.86
2020,10,FLL,10392,12,168.33,4.25,13846.83,16093.0,27.89,24.31,1013.15
2020,10,IAH,18362,13,88.0,3.05,16149.64,14188.15,20.5,16.42,1016.12
2020,10,JFK,11670,23,226.96,5.43,14850.1,13935.83,13.79,7.68,1017.74
2020,10,LAX,22639,15,245.0,1.37,14075.73,13840.13,20.57,15.31,1012.78
2020,10,MCI,4428,10,235.0,4.53,13549.78,15922.8,13.67,1.01,1021.54
2020,10,MCO,13953,11,138.18,3.52,22000.0,15835.09,24.49,21.3,1015.15
2020,10,MEM,2823,34,172.14,2.79,16134.0,15921.32,15.55,9.69,1018.85
2020,10,ORD,35744,26,226.36,3.78,14822.57,15893.0,8.66,2.27,1018.36
2020,10,RSW,4013,5,86.0,4.74,14029.0,16093.0,29.1,21.34,1014.76
2020,10,SDF,2377,21,234.74,3.01,22000.0,14208.19,10.13,6.93,1019.81
2020,10,SEA,24251,6,252.5,2.67,9111.33,12121.33,11.85,7.52,1021.94
2020,10,SLC,16669,6,265.0,3.85,22000.0,16077.5,8.62,-5.73,1017.87
2020,10,TPA,7068,11,175.45,2.73,12530.1,16076.09,26.15,20.5,1014.59
2020,11,ATL,46599,19,183.68,3.96,15801.74,14060.26,15.25,8.2,1022.36
2020,11,AUS,5629,7,302.0,2.5,12143.0,15849.86,19.9,11.37,1017.68
2020,11,CLT,29646,12,172.22,2.33,11041.91,14878.33,13.54,9.61,1024.06
2020,11,CVG,4397,11,206.0,4.86,14753.64,16093.0,10.95,3.39,1017.9
2020,11,DAL,7678,1,30.0,3.1,914.0,16093.0,11.7,4.4,
2020,11,DEN,37369,12,188.33,6.18,17496.36,15541.08,5.93,-7.72,1011.52
2020,11,DFW,41828,25,188.64,3.79,14200.88,16085.56,14.96,7.42,1019.8
2020,11,DTW,19324,5,252.0,6.3,5911.8,13357.2,5.0,-1.1,1020.18
2020,11,FLL,12926,9,128.75,4.63,3914.22,14126.11,25.24,22.97,1015.56
2020,11,IAH,20233,6,110.0,2.67,14941.0,16093.0,19.45,12.67,1021.6
2020,11,JFK,11903,11,180.0,5.53,12688.6,13085.0,9.9,5.0,1019.48
2020,11,LAX,23873,11,132.86,1.73,17111.09,14182.73,16.35,7.54,1016.97
2020,11,MCI,4732,4,152.5,5.93,22000.0,16046.5,10.42,5.28,1019.6
2020,11,MCO,17130,12,86.67,4.88,16249.86,13682.17,21.67,20.18,1017.28
2020,11,MEM,2751,18,177.5,3.75,16966.75,16082.67,13.61,7.16,1019.55
2020,11,ORD,33987,12,263.33,6.39,14669.75,15146.5,7.03,-1.57,1022.45
2020,11,RSW,5608,5,103.33,1.56,13230.4,10460.6,22.0,20.78,1014.8
2020,11,SDF,2283,11,216.0,2.72,22000.0,16033.82,9.68,4.47,1022.19
2020,11,SEA,23670,0,,,,,,,
2020,11,SLC,17095,7,248.33,3.97,11496.86,16093.0,3.01,-2.86,1020.43
2020,11,TPA,9084,9,75.0,3.71,12032.5,16082.67,21.98,14.87,1021.09
2020,12,ATL,49314,6,268.33,3.18,13352.0,15288.33,5.35,1.22,1016.4
2020,12,AUS,5438,4,273.33,2.55,22000.0,16093.0,8.75,0.82,1021.98
2020,12,CLT,31321,3,205.0,1.7,22000.0,16062.0,1.27,-3.13,1025.77
2020,12,CVG,4363,5,277.5,2.18,3764.25,14030.8,0.78,-4.56,1023.18
2020,12,DAL,7049,4,245.0,3.72,16644.75,15690.75,10.15,3.2,1016.25
2020,12,DEN,37781,7,218.57,4.26,19728.0,16093.0,-2.06,-10.63,1020.23
2020,12,DFW,43835,15,211.43,4.48,10393.62,16080.6,7.79,3.19,1017.93
2020,12,DTW,19715,0,,,,,,,
2020,12,FLL,15238,6,226.0,2.58,17206.67,16093.0,21.3,17.6,1018.1
2020,12,IAH,22182,4,185.0,2.73,22000.0,16062.0,7.4,1.3,1025.2
2020,12,JFK,13124,5,206.0,4.96,5570.4,9977.8,2.22,-1.22,1012.86
2020,12,LAX,26009,7,175.0,1.76,17673.71,16093.0,16.2,-0.73,1019.89
2020,12,MCI,4470,0,,,,,,,
2020,12,MCO,18288,8,245.71,2.28,22000.0,16011.62,7.02,3.72,1021.98
2020,12,MEM,2800,7,226.67,2.96,11380.83,15620.0,6.2,0.7,1019.38
2020,12,ORD,33837,4,262.5,2.42,22000.0,16093.0,-1.8,-7.08,1024.92
2020,12,RSW,6679,7,140.0,2.59,15975.57,16093.0,18.97,14.69,1018.67
2020,12,SDF,2211,4,260.0,5.42,14768.33,15546.5,1.38,-4.45,1016.88
2020,12,SEA,23669,3,40.0,0.5,22000.0,16031.0,3.5,0.77,1030.13
2020,12,SLC,17916,2,235.0,3.85,11289.5,9253.5,-1.7,-4.45,1022.0
2020,12,TPA,9968,8,276.25,4.0,15788.38,16093.0,16.81,10.42,1020.5
2021,1,ATL,48238,12,204.0,3.18,6692.1,14468.25,6.52,1.99,1016.18
2021,1,AUS,5058,1,320.0,3.6,22000.0,16093.0,7.2,0.0,1019.7
2021,1,CLT,31056,2,340.0,1.55,22000.0,16093.0,-0.3,-4.45,1023.75
2021,1,CVG,4264,6,173.33,3.95,4621.67,12203.83,0.1,-3.25,1020.0
2021,1,DAL,6525,4,113.33,2.08,16522.75,12673.25,6.7,0.18,1018.33
2021,1,DEN,35959,4,220.0,3.75,15682.67,16069.75,-0.15,-11.28,1023.32
2021,1,DFW,43960,12,174.17,4.72,11823.91,16085.25,9.35,0.84,1019.82
2021,1,DTW,18927,1,290.0,2.6,488.0,11265.0,0.6,-1.7,1017.5
2021,1,FLL,14623,5,276.0,3.3,13748.6,16093.0,16.08,11.34,1020.48
2021,1,IAH,22119,5,356.67,4.22,13450.0,16074.4,11.32,3.32,1023.34
2021,1,JFK,12450,11,140.0,2.99,9951.22,15613.09,2.18,-2.85,1017.68
2021,1,LAX,25341,5,77.5,1.98,11896.8,12391.6,10.34,6.44,1019.45
2021,1,MCI,4240,1,200.0,3.6,22000.0,16093.0,-5.0,-7.8,1026.9
2021,1,MCO,17239,9,163.33,2.23,22000.0,14949.33,10.39,7.1,1021.14
2021,1,MEM,2776,2,180.0,4.1,14200.5,16046.5,10.0,7.5,1010.4
2021,1,ORD,31130,4,280.0,3.32,5850.5,13276.75,-3.48,-7.1,1020.62
2021,1,RSW,6621,5,96.0,1.72,13480.4,15127.4,16.44,12.44,1020.3
2021,1,SDF,2138,3,183.33,4.3,619.67,12069.67,4.8,0.57,1019.15
2021,1,SEA,22358,3,113.33,2.07,7760.0,16093.0,2.8,0.83,1021.0
2021,1,SLC,17575,3,125.0,4.63,10584.33,16093.0,3.87,-4.43,1019.83
2021,1,TPA,9397,4,177.5,2.97,11282.0,16093.0,15.85,12.78,1018.88
2021,2,ATL,42719,10,266.67,2.82,7365.0,11989.4,10.38,5.22,1016.36
2021,2,AUS,3923,4,215.0,6.82,16553.25,14081.5,14.02,3.75,1014.85
2021,2,CLT,27822,0,,,,,,,
2021,2,CVG,3883,5,200.0,3.92,6911.6,11426.0,0.38,-5.02,1021.17
2021,2,DAL,5144,12,199.0,3.95,12932.92,15422.5,7.38,0.64,1020.08
2021,2,DEN,32053,6,231.67,4.8,18816.0,15556.67,-2.78,-13.25,1009.78
2021,2,DFW,34127,19,217.5,4.25,14905.37,15500.11,7.25,1.83,1022.09
2021,2,DTW,16719,7,187.14,3.31,5010.86,8621.43,-8.49,-12.07,1025.53
2021,2,FLL,13402,9,137.78,4.99,11789.44,16093.0,23.94,19.02,1018.47
2021,2,IAH,18446,2,240.0,1.8,11701.0,16093.0,10.85,2.25,1022.95
2021,2,JFK,10728,5,126.0,6.06,6972.4,13518.2,2.18,-4.02,1021.82
2021,2,LAX,21731,4,200.0,3.85,12143.0,16093.0,12.92,8.5,1016.58
2021,2,MCI,3683,6,181.67,5.48,19603.33,15556.67,-2.7,-11.48,1026.13
2021,2,MCO,15766,17,181.33,4.11,15433.62,15084.0,19.03,12.98,1019.07
2021,2,MEM,2055,7,177.14,3.89,11379.29,16093.0,11.3,0.96,1018.8
2021,2,ORD,28710,1,150.0,3.1,22000.0,16093.0,-7.2,-11.7,1027.1
2021,2,RSW,6067,5,187.5,2.36,17679.2,15449.4,18.38,15.2,1017.4
2021,2,SDF,1856,3,356.67,4.6,660.67,11801.67,-3.5,-6.5,1024.3
2021,2,SEA,20989,5,204.0,3.5,1871.6,14483.8,6.66,3.12,1015.96
2021,2,SLC,15514,2,170.0,2.1,,16000.0,0.6,-7.2,1017.3
2021,2,TPA,8625,6,162.5,2.0,11081.17,11131.0,21.1,19.15,1017.22
2021,3,ATL,55167,7,202.86,3.67,14182.57,15173.57,12.86,3.73,1022.3
2021,3,AUS,7464,3,250.0,5.33,15073.0,16093.0,17.03,8.9,1016.07
2021,3,CLT,39790,5,208.0,5.14,14876.4,16093.0,17.78,7.12,1021.02
2021,3,CVG,5250,3,103.33,2.77,15022.33,16093.0,5.57,2.03,1020.27
2021,3,DAL,8640,6,150.0,4.45,15784.33,16093.0,16.77,6.57,1020.52
2021,3,DEN,39639,11,166.0,4.31,16640.09,14337.36,0.81,-6.42,1017.25
2021,3,DFW,50054,19,212.63,5.6,12793.28,15405.63,15.06,6.19,1016.11
2021,3,DTW,20885,9,266.67,4.37,12260.22,13053.33,5.42,-1.59,1022.05
